Province,Region,Island Group,Municipality/City,Geographic Level,Country
Catanduanes,Region V (Bicol Region),Luzon,Baras,Municipality,Philippines
Catanduanes,Region V (Bicol Region),Luzon,Bato,Municipality,Philippines
Catanduanes,Region V (Bicol Region),Luzon,Caramoran,Municipality,Philippines
Catanduanes,Region V (Bicol Region),Luzon,Gigmoto,Municipality,Philippines
Catanduanes,Region V (Bicol Region),Luzon,Pandan,Municipality,Philippines
Catanduanes,Region V (Bicol Region),Luzon,Panganiban,Municipality,Philippines
Catanduanes,Region V (Bicol Region),Luzon,San Andres,Municipality,Philippines
Catanduanes,Region V (Bicol Region),Luzon,San Miguel,Municipality,Philippines
Catanduanes,Region V (Bicol Region),Luzon,Viga,Municipality,Philippines
Catanduanes,Region V (Bicol Region),Luzon,Virac,Municipality,Philippines
Masbate,Region V (Bicol Region),Luzon,Aroroy,Municipality,Philippines
Masbate,Region V (Bicol Region),Luzon,Baleno,Municipality,Philippines
Masbate,Region V (Bicol Region),Luzon,Balud,Municipality,Philippines
Masbate,Region V (Bicol Region),Luzon,Batuan,Municipality,Philippines
Masbate,Region V (Bicol Region),Luzon,Cataingan,Municipality,Philippines
Masbate,Region V (Bicol Region),Luzon,Cawayan,Municipality,Philippines
Masbate,Region V (Bicol Region),Luzon,City of Masbate,Component_city,Philippines
Masbate,Region V (Bicol Region),Luzon,Claveria,Municipality,Philippines
Masbate,Region V (Bicol Region),Luzon,Dimasalang,Municipality,Philippines
Masbate,Region V (Bicol Region),Luzon,Esperanza,Municipality,Philippines
Masbate,Region V (Bicol Region),Luzon,Mandaon,Municipality,Philippines
Masbate,Region V (Bicol Region),Luzon,Milagros,Municipality,Philippines
Masbate,Region V (Bicol Region),Luzon,Mobo,Municipality,Philippines
Masbate,Region V (Bicol Region),Luzon,Monreal,Municipality,Philippines
Masbate,Region V (Bicol Region),Luzon,Palanas,Municipality,Philippines
Masbate,Region V (Bicol Region),Luzon,Pio V. Corpus,Municipality,Philippines
Masbate,Region V (Bicol Region),Luzon,Placer,Municipality,Philippines
Masbate,Region V (Bicol Region),Luzon,San Fernando,Municipality,Philippines
Masbate,Region V (Bicol Region),Luzon,San Jacinto,Municipality,Philippines
Masbate,Region V (Bicol Region),Luzon,San Pascual,Municipality,Philippines
Masbate,Region V (Bicol Region),Luzon,Uson,Municipality,Philippines
Sorsogon,Region V (Bicol Region),Luzon,Barcelona,Municipality,Philippines
Sorsogon,Region V (Bicol Region),Luzon,Bulan,Municipality,Philippines
Sorsogon,Region V (Bicol Region),Luzon,Bulusan,Municipality,Philippines
Sorsogon,Region V (Bicol Region),Luzon,Casiguran,Municipality,Philippines
Sorsogon,Region V (Bicol Region),Luzon,Castilla,Municipality,Philippines
Sorsogon,Region V (Bicol Region),Luzon,City of Sorsogon,Component_city,Philippines
Sorsogon,Region V (Bicol Region),Luzon,Donsol,Municipality,Philippines
Sorsogon,Region V (Bicol Region),Luzon,Gubat,Municipality,Philippines
Sorsogon,Region V (Bicol Region),Luzon,Irosin,Municipality,Philippines
Sorsogon,Region V (Bicol Region),Luzon,Juban,Municipality,Philippines
Sorsogon,Region V (Bicol Region),Luzon,Magallanes,Municipality,Philippines
Sorsogon,Region V (Bicol Region),Luzon,Matnog,Municipality,Philippines
Sorsogon,Region V (Bicol Region),Luzon,Pilar,Municipality,Philippines
Sorsogon,Region V (Bicol Region),Luzon,Prieto Diaz,Municipality,Philippines
Sorsogon,Region V (Bicol Region),Luzon,Santa Magdalena,Municipality,Philippines
Aklan,Region VI (Western Visayas),Visayas,Altavas,Municipality,Philippines
Aklan,Region VI (Western Visayas),Visayas,Balete,Municipality,Philippines
Aklan,Region VI (Western Visayas),Visayas,Banga,Municipality,Philippines
Aklan,Region VI (Western Visayas),Visayas,Batan,Municipality,Philippines
Aklan,Region VI (Western Visayas),Visayas,Buruanga,Municipality,Philippines
Aklan,Region VI (Western Visayas),Visayas,Ibajay,Municipality,Philippines
Aklan,Region VI (Western Visayas),Visayas,Kalibo,Municipality,Philippines
Aklan,Region VI (Western Visayas),Visayas,Lezo,Municipality,Philippines
Aklan,Region VI (Western Visayas),Visayas,Libacao,Municipality,Philippines
Aklan,Region VI (Western Visayas),Visayas,Madalag,Municipality,Philippines
Aklan,Region VI (Western Visayas),Visayas,Makato,Municipality,Philippines
Aklan,Region VI (Western Visayas),Visayas,Malay,Municipality,Philippines
Aklan,Region VI (Western Visayas),Visayas,Malinao,Municipality,Philippines
Aklan,Region VI (Western Visayas),Visayas,Nabas,Municipality,Philippines
Aklan,Region VI (Western Visayas),Visayas,New Washington,Municipality,Philippines
Aklan,Region VI (Western Visayas),Visayas,Numancia,Municipality,Philippines
Aklan,Region VI (Western Visayas),Visayas,Tangalan,Municipality,Philippines
Antique,Region VI (Western Visayas),Visayas,Anini-Y,Municipality,Philippines
Antique,Region VI (Western Visayas),Visayas,Barbaza,Municipality,Philippines
Antique,Region VI (Western Visayas),Visayas,Belison,Municipality,Philippines
Antique,Region VI (Western Visayas),Visayas,Bugasong,Municipality,Philippines
Antique,Region VI (Western Visayas),Visayas,Caluya,Municipality,Philippines
Antique,Region VI (Western Visayas),Visayas,Culasi,Municipality,Philippines
Antique,Region VI (Western Visayas),Visayas,Hamtic,Municipality,Philippines
Antique,Region VI (Western Visayas),Visayas,Laua-An,Municipality,Philippines
Antique,Region VI (Western Visayas),Visayas,Libertad,Municipality,Philippines
Antique,Region VI (Western Visayas),Visayas,Pandan,Municipality,Philippines
Antique,Region VI (Western Visayas),Visayas,Patnongon,Municipality,Philippines
Antique,Region VI (Western Visayas),Visayas,San Jose,Municipality,Philippines
Antique,Region VI (Western Visayas),Visayas,San Remigio,Municipality,Philippines
Antique,Region VI (Western Visayas),Visayas,Sebaste,Municipality,Philippines
Antique,Region VI (Western Visayas),Visayas,Sibalom,Municipality,Philippines
Antique,Region VI (Western Visayas),Visayas,Tibiao,Municipality,Philippines
Antique,Region VI (Western Visayas),Visayas,Tobias Fornier,Municipality,Philippines
Antique,Region VI (Western Visayas),Visayas,Valderrama,Municipality,Philippines
Capiz,Region VI (Western Visayas),Visayas,City of Roxas,Component_city,Philippines
Capiz,Region VI (Western Visayas),Visayas,Cuartero,Municipality,Philippines
Capiz,Region VI (Western Visayas),Visayas,Dao,Municipality,Philippines
Capiz,Region VI (Western Visayas),Visayas,Dumalag,Municipality,Philippines
Capiz,Region VI (Western Visayas),Visayas,Dumarao,Municipality,Philippines
Capiz,Region VI (Western Visayas),Visayas,Ivisan,Municipality,Philippines
Capiz,Region VI (Western Visayas),Visayas,Jamindan,Municipality,Philippines
Capiz,Region VI (Western Visayas),Visayas,Ma-Ayon,Municipality,Philippines
Capiz,Region VI (Western Visayas),Visayas,Mambusao,Municipality,Philippines
Capiz,Region VI (Western Visayas),Visayas,Panay,Municipality,Philippines
Capiz,Region VI (Western Visayas),Visayas,Panitan,Municipality,Philippines
Capiz,Region VI (Western Visayas),Visayas,Pilar,Municipality,Philippines
Capiz,Region VI (Western Visayas),Visayas,Pontevedra,Municipality,Philippines
Capiz,Region VI (Western Visayas),Visayas,President Roxas,Municipality,Philippines
Capiz,Region VI (Western Visayas),Visayas,Sapi-An,Municipality,Philippines
Capiz,Region VI (Western Visayas),Visayas,Sigma,Municipality,Philippines
Capiz,Region VI (Western Visayas),Visayas,Tapaz,Municipality,Philippines
Guimaras,Region VI (Western Visayas),Visayas,Buenavista,Municipality,Philippines
Guimaras,Region VI (Western Visayas),Visayas,Jordan,Municipality,Philippines
Guimaras,Region VI (Western Visayas),Visayas,Nueva Valencia,Municipality,Philippines
Guimaras,Region VI (Western Visayas),Visayas,San Lorenzo,Municipality,Philippines
Guimaras,Region VI (Western Visayas),Visayas,Sibunag,Municipality,Philippines
Iloilo,Region VI (Western Visayas),Visayas,Ajuy,Municipality,Philippines
Iloilo,Region VI (Western Visayas),Visayas,Alimodian,Municipality,Philippines
Iloilo,Region VI (Western Visayas),Visayas,Anilao,Municipality,Philippines
Iloilo,Region VI (Western Visayas),Visayas,Badiangan,Municipality,Philippines
Iloilo,Region VI (Western Visayas),Visayas,Balasan,Municipality,Philippines
Iloilo,Region VI (Western Visayas),Visayas,Banate,Municipality,Philippines
Iloilo,Region VI (Western Visayas),Visayas,Barotac Nuevo,Municipality,Philippines
Iloilo,Region VI (Western Visayas),Visayas,Barotac Viejo,Municipality,Philippines
Iloilo,Region VI (Western Visayas),Visayas,Batad,Municipality,Philippines
Iloilo,Region VI (Western Visayas),Visayas,Bingawan,Municipality,Philippines
Iloilo,Region VI (Western Visayas),Visayas,Cabatuan,Municipality,Philippines
Iloilo,Region VI (Western Visayas),Visayas,Calinog,Municipality,Philippines
Iloilo,Region VI (Western Visayas),Visayas,Carles,Municipality,Philippines
Iloilo,Region VI (Western Visayas),Visayas,City of Passi,Component_city,Philippines
Iloilo,Region VI (Western Visayas),Visayas,Concepcion,Municipality,Philippines
Iloilo,Region VI (Western Visayas),Visayas,Dingle,Municipality,Philippines
Iloilo,Region VI (Western Visayas),Visayas,Dueñas,Municipality,Philippines
Iloilo,Region VI (Western Visayas),Visayas,Dumangas,Municipality,Philippines
Iloilo,Region VI (Western Visayas),Visayas,Estancia,Municipality,Philippines
Iloilo,Region VI (Western Visayas),Visayas,Guimbal,Municipality,Philippines
Iloilo,Region VI (Western Visayas),Visayas,Igbaras,Municipality,Philippines
Iloilo,Region VI (Western Visayas),Visayas,Janiuay,Municipality,Philippines
Iloilo,Region VI (Western Visayas),Visayas,Lambunao,Municipality,Philippines
Iloilo,Region VI (Western Visayas),Visayas,Leganes,Municipality,Philippines
Iloilo,Region VI (Western Visayas),Visayas,Lemery,Municipality,Philippines
Iloilo,Region VI (Western Visayas),Visayas,Leon,Municipality,Philippines
Iloilo,Region VI (Western Visayas),Visayas,Maasin,Municipality,Philippines
Iloilo,Region VI (Western Visayas),Visayas,Miagao,Municipality,Philippines
Iloilo,Region VI (Western Visayas),Visayas,Mina,Municipality,Philippines
Iloilo,Region VI (Western Visayas),Visayas,New Lucena,Municipality,Philippines
Iloilo,Region VI (Western Visayas),Visayas,Oton,Municipality,Philippines
Iloilo,Region VI (Western Visayas),Visayas,Pavia,Municipality,Philippines
Iloilo,Region VI (Western Visayas),Visayas,Pototan,Municipality,Philippines
Iloilo,Region VI (Western Visayas),Visayas,San Dionisio,Municipality,Philippines
Iloilo,Region VI (Western Visayas),Visayas,San Enrique,Municipality,Philippines
Iloilo,Region VI (Western Visayas),Visayas,San Joaquin,Municipality,Philippines
Iloilo,Region VI (Western Visayas),Visayas,San Miguel,Municipality,Philippines
Iloilo,Region VI (Western Visayas),Visayas,San Rafael,Municipality,Philippines
Iloilo,Region VI (Western Visayas),Visayas,Santa Barbara,Municipality,Philippines
Iloilo,Region VI (Western Visayas),Visayas,Sara,Municipality,Philippines
Iloilo,Region VI (Western Visayas),Visayas,Tigbauan,Municipality,Philippines
Iloilo,Region VI (Western Visayas),Visayas,Tubungan,Municipality,Philippines
Iloilo,Region VI (Western Visayas),Visayas,Zarraga,Municipality,Philippines
Bohol,Region VII (Central Visayas),Visayas,Alburquerque,Municipality,Philippines
Bohol,Region VII (Central Visayas),Visayas,Alicia,Municipality,Philippines
Bohol,Region VII (Central Visayas),Visayas,Anda,Municipality,Philippines
Bohol,Region VII (Central Visayas),Visayas,Antequera,Municipality,Philippines
Bohol,Region VII (Central Visayas),Visayas,Baclayon,Municipality,Philippines
Bohol,Region VII (Central Visayas),Visayas,Balilihan,Municipality,Philippines
Bohol,Region VII (Central Visayas),Visayas,Batuan,Municipality,Philippines
Bohol,Region VII (Central Visayas),Visayas,Bien Unido,Municipality,Philippines
Bohol,Region VII (Central Visayas),Visayas,Bilar,Municipality,Philippines
Bohol,Region VII (Central Visayas),Visayas,Buenavista,Municipality,Philippines
Bohol,Region VII (Central Visayas),Visayas,Calape,Municipality,Philippines
Bohol,Region VII (Central Visayas),Visayas,Candijay,Municipality,Philippines
Bohol,Region VII (Central Visayas),Visayas,Carmen,Municipality,Philippines
Bohol,Region VII (Central Visayas),Visayas,Catigbian,Municipality,Philippines
Bohol,Region VII (Central Visayas),Visayas,City of Tagbilaran,Component_city,Philippines
Bohol,Region VII (Central Visayas),Visayas,Clarin,Municipality,Philippines
Bohol,Region VII (Central Visayas),Visayas,Corella,Municipality,Philippines
Bohol,Region VII (Central Visayas),Visayas,Cortes,Municipality,Philippines
Bohol,Region VII (Central Visayas),Visayas,Dagohoy,Municipality,Philippines
Bohol,Region VII (Central Visayas),Visayas,Danao,Municipality,Philippines
Bohol,Region VII (Central Visayas),Visayas,Dauis,Municipality,Philippines
Bohol,Region VII (Central Visayas),Visayas,Dimiao,Municipality,Philippines
Bohol,Region VII (Central Visayas),Visayas,Duero,Municipality,Philippines
Bohol,Region VII (Central Visayas),Visayas,Garcia Hernandez,Municipality,Philippines
Bohol,Region VII (Central Visayas),Visayas,Getafe,Municipality,Philippines
Bohol,Region VII (Central Visayas),Visayas,Guindulman,Municipality,Philippines
Bohol,Region VII (Central Visayas),Visayas,Inabanga,Municipality,Philippines
Bohol,Region VII (Central Visayas),Visayas,Jagna,Municipality,Philippines
Bohol,Region VII (Central Visayas),Visayas,Lila,Municipality,Philippines
Bohol,Region VII (Central Visayas),Visayas,Loay,Municipality,Philippines
Bohol,Region VII (Central Visayas),Visayas,Loboc,Municipality,Philippines
Bohol,Region VII (Central Visayas),Visayas,Loon,Municipality,Philippines
Bohol,Region VII (Central Visayas),Visayas,Mabini,Municipality,Philippines
Bohol,Region VII (Central Visayas),Visayas,Maribojoc,Municipality,Philippines
Bohol,Region VII (Central Visayas),Visayas,Panglao,Municipality,Philippines
Bohol,Region VII (Central Visayas),Visayas,Pilar,Municipality,Philippines
Bohol,Region VII (Central Visayas),Visayas,President Carlos P. Garcia,Municipality,Philippines
Bohol,Region VII (Central Visayas),Visayas,Sagbayan,Municipality,Philippines
Bohol,Region VII (Central Visayas),Visayas,San Isidro,Municipality,Philippines
Bohol,Region VII (Central Visayas),Visayas,San Miguel,Municipality,Philippines
Bohol,Region VII (Central Visayas),Visayas,Sevilla,Municipality,Philippines
Bohol,Region VII (Central Visayas),Visayas,Sierra Bullones,Municipality,Philippines
Bohol,Region VII (Central Visayas),Visayas,Sikatuna,Municipality,Philippines
Bohol,Region VII (Central Visayas),Visayas,Talibon,Municipality,Philippines
Bohol,Region VII (Central Visayas),Visayas,Trinidad,Municipality,Philippines
Bohol,Region VII (Central Visayas),Visayas,Tubigon,Municipality,Philippines
Bohol,Region VII (Central Visayas),Visayas,Ubay,Municipality,Philippines
Bohol,Region VII (Central Visayas),Visayas,Valencia,Municipality,Philippines
Cebu,Region VII (Central Visayas),Visayas,Alcantara,Municipality,Philippines
Cebu,Region VII (Central Visayas),Visayas,Alcoy,Municipality,Philippines
Cebu,Region VII (Central Visayas),Visayas,Alegria,Municipality,Philippines
Cebu,Region VII (Central Visayas),Visayas,Aloguinsan,Municipality,Philippines
Cebu,Region VII (Central Visayas),Visayas,Argao,Municipality,Philippines
Cebu,Region VII (Central Visayas),Visayas,Asturias,Municipality,Philippines
Cebu,Region VII (Central Visayas),Visayas,Badian,Municipality,Philippines
Cebu,Region VII (Central Visayas),Visayas,Balamban,Municipality,Philippines
Cebu,Region VII (Central Visayas),Visayas,Bantayan,Municipality,Philippines
Cebu,Region VII (Central Visayas),Visayas,Barili,Municipality,Philippines
Cebu,Region VII (Central Visayas),Visayas,Boljoon,Municipality,Philippines
Cebu,Region VII (Central Visayas),Visayas,Borbon,Municipality,Philippines
Cebu,Region VII (Central Visayas),Visayas,Carmen,Municipality,Philippines
Cebu,Region VII (Central Visayas),Visayas,Catmon,Municipality,Philippines
Cebu,Region VII (Central Visayas),Visayas,City of Bogo,Component_city,Philippines
Cebu,Region VII (Central Visayas),Visayas,City of Carcar,Component_city,Philippines
Cebu,Region VII (Central Visayas),Visayas,City of Naga,Component_city,Philippines
Cebu,Region VII (Central Visayas),Visayas,City of Talisay,Component_city,Philippines
Cebu,Region VII (Central Visayas),Visayas,City of Toledo,Component_city,Philippines
Cebu,Region VII (Central Visayas),Visayas,Compostela,Municipality,Philippines
Cebu,Region VII (Central Visayas),Visayas,Consolacion,Municipality,Philippines
Cebu,Region VII (Central Visayas),Visayas,Cordova,Municipality,Philippines
Cebu,Region VII (Central Visayas),Visayas,Daanbantayan,Municipality,Philippines
Cebu,Region VII (Central Visayas),Visayas,Dalaguete,Municipality,Philippines
Cebu,Region VII (Central Visayas),Visayas,Danao City,Component_city,Philippines
Cebu,Region VII (Central Visayas),Visayas,Dumanjug,Municipality,Philippines
Cebu,Region VII (Central Visayas),Visayas,Ginatilan,Municipality,Philippines
Cebu,Region VII (Central Visayas),Visayas,Liloan,Municipality,Philippines
Cebu,Region VII (Central Visayas),Visayas,Madridejos,Municipality,Philippines
Cebu,Region VII (Central Visayas),Visayas,Malabuyoc,Municipality,Philippines
Cebu,Region VII (Central Visayas),Visayas,Medellin,Municipality,Philippines
Cebu,Region VII (Central Visayas),Visayas,Minglanilla,Municipality,Philippines
Cebu,Region VII (Central Visayas),Visayas,Moalboal,Municipality,Philippines
Cebu,Region VII (Central Visayas),Visayas,Oslob,Municipality,Philippines
Cebu,Region VII (Central Visayas),Visayas,Pilar,Municipality,Philippines
Cebu,Region VII (Central Visayas),Visayas,Pinamungajan,Municipality,Philippines
Cebu,Region VII (Central Visayas),Visayas,Poro,Municipality,Philippines
Cebu,Region VII (Central Visayas),Visayas,Ronda,Municipality,Philippines
Cebu,Region VII (Central Visayas),Visayas,Samboan,Municipality,Philippines
Cebu,Region VII (Central Visayas),Visayas,San Fernando,Municipality,Philippines
Cebu,Region VII (Central Visayas),Visayas,San Francisco,Municipality,Philippines
Cebu,Region VII (Central Visayas),Visayas,San Remigio,Municipality,Philippines
Cebu,Region VII (Central Visayas),Visayas,Santa Fe,Municipality,Philippines
Cebu,Region VII (Central Visayas),Visayas,Santander,Municipality,Philippines
Cebu,Region VII (Central Visayas),Visayas,Sibonga,Municipality,Philippines
Cebu,Region VII (Central Visayas),Visayas,Sogod,Municipality,Philippines
Cebu,Region VII (Central Visayas),Visayas,Tabogon,Municipality,Philippines
Cebu,Region VII (Central Visayas),Visayas,Tabuelan,Municipality,Philippines
Cebu,Region VII (Central Visayas),Visayas,Tuburan,Municipality,Philippines
Cebu,Region VII (Central Visayas),Visayas,Tudela,Municipality,Philippines
Biliran,Region VIII (Eastern Visayas),Visayas,Almeria,Municipality,Philippines
Biliran,Region VIII (Eastern Visayas),Visayas,Biliran,Municipality,Philippines
Biliran,Region VIII (Eastern Visayas),Visayas,Cabucgayan,Municipality,Philippines
Biliran,Region VIII (Eastern Visayas),Visayas,Caibiran,Municipality,Philippines
Biliran,Region VIII (Eastern Visayas),Visayas,Culaba,Municipality,Philippines
Biliran,Region VIII (Eastern Visayas),Visayas,Kawayan,Municipality,Philippines
Biliran,Region VIII (Eastern Visayas),Visayas,Maripipi,Municipality,Philippines
Biliran,Region VIII (Eastern Visayas),Visayas,Naval,Municipality,Philippines
Eastern Samar,Region VIII (Eastern Visayas),Visayas,Arteche,Municipality,Philippines
Eastern Samar,Region VIII (Eastern Visayas),Visayas,Balangiga,Municipality,Philippines
Eastern Samar,Region VIII (Eastern Visayas),Visayas,Balangkayan,Municipality,Philippines
Eastern Samar,Region VIII (Eastern Visayas),Visayas,Can-Avid,Municipality,Philippines
Eastern Samar,Region VIII (Eastern Visayas),Visayas,City of Borongan,Component_city,Philippines
Eastern Samar,Region VIII (Eastern Visayas),Visayas,Dolores,Municipality,Philippines
Eastern Samar,Region VIII (Eastern Visayas),Visayas,General Macarthur,Municipality,Philippines
Eastern Samar,Region VIII (Eastern Visayas),Visayas,Giporlos,Municipality,Philippines
Eastern Samar,Region VIII (Eastern Visayas),Visayas,Guiuan,Municipality,Philippines
Eastern Samar,Region VIII (Eastern Visayas),Visayas,Hernani,Municipality,Philippines
Eastern Samar,Region VIII (Eastern Visayas),Visayas,Jipapad,Municipality,Philippines
Eastern Samar,Region VIII (Eastern Visayas),Visayas,Lawaan,Municipality,Philippines
Eastern Samar,Region VIII (Eastern Visayas),Visayas,Llorente,Municipality,Philippines
Eastern Samar,Region VIII (Eastern Visayas),Visayas,Maslog,Municipality,Philippines
Eastern Samar,Region VIII (Eastern Visayas),Visayas,Maydolong,Municipality,Philippines
Eastern Samar,Region VIII (Eastern Visayas),Visayas,Mercedes,Municipality,Philippines
Eastern Samar,Region VIII (Eastern Visayas),Visayas,Oras,Municipality,Philippines
Eastern Samar,Region VIII (Eastern Visayas),Visayas,Quinapondan,Municipality,Philippines
Eastern Samar,Region VIII (Eastern Visayas),Visayas,Salcedo,Municipality,Philippines
Eastern Samar,Region VIII (Eastern Visayas),Visayas,San Julian,Municipality,Philippines
Eastern Samar,Region VIII (Eastern Visayas),Visayas,San Policarpo,Municipality,Philippines
Eastern Samar,Region VIII (Eastern Visayas),Visayas,Sulat,Municipality,Philippines
Eastern Samar,Region VIII (Eastern Visayas),Visayas,Taft,Municipality,Philippines
Leyte,Region VIII (Eastern Visayas),Visayas,Abuyog,Municipality,Philippines
Leyte,Region VIII (Eastern Visayas),Visayas,Alangalang,Municipality,Philippines
Leyte,Region VIII (Eastern Visayas),Visayas,Albuera,Municipality,Philippines
Leyte,Region VIII (Eastern Visayas),Visayas,Babatngon,Municipality,Philippines
Leyte,Region VIII (Eastern Visayas),Visayas,Barugo,Municipality,Philippines
Leyte,Region VIII (Eastern Visayas),Visayas,Bato,Municipality,Philippines
Leyte,Region VIII (Eastern Visayas),Visayas,Burauen,Municipality,Philippines
Leyte,Region VIII (Eastern Visayas),Visayas,Calubian,Municipality,Philippines
Leyte,Region VIII (Eastern Visayas),Visayas,Capoocan,Municipality,Philippines
Leyte,Region VIII (Eastern Visayas),Visayas,Carigara,Municipality,Philippines
Leyte,Region VIII (Eastern Visayas),Visayas,City of Baybay,Component_city,Philippines
Leyte,Region VIII (Eastern Visayas),Visayas,Dagami,Municipality,Philippines
Leyte,Region VIII (Eastern Visayas),Visayas,Dulag,Municipality,Philippines
Leyte,Region VIII (Eastern Visayas),Visayas,Hilongos,Municipality,Philippines
Leyte,Region VIII (Eastern Visayas),Visayas,Hindang,Municipality,Philippines
Leyte,Region VIII (Eastern Visayas),Visayas,Inopacan,Municipality,Philippines
Leyte,Region VIII (Eastern Visayas),Visayas,Isabel,Municipality,Philippines
Leyte,Region VIII (Eastern Visayas),Visayas,Jaro,Municipality,Philippines
Leyte,Region VIII (Eastern Visayas),Visayas,Javier,Municipality,Philippines
Leyte,Region VIII (Eastern Visayas),Visayas,Julita,Municipality,Philippines
Leyte,Region VIII (Eastern Visayas),Visayas,Kananga,Municipality,Philippines
Leyte,Region VIII (Eastern Visayas),Visayas,La Paz,Municipality,Philippines
Leyte,Region VIII (Eastern Visayas),Visayas,Leyte,Municipality,Philippines
Leyte,Region VIII (Eastern Visayas),Visayas,Macarthur,Municipality,Philippines
Leyte,Region VIII (Eastern Visayas),Visayas,Mahaplag,Municipality,Philippines
Leyte,Region VIII (Eastern Visayas),Visayas,Matag-Ob,Municipality,Philippines
Leyte,Region VIII (Eastern Visayas),Visayas,Matalom,Municipality,Philippines
Leyte,Region VIII (Eastern Visayas),Visayas,Mayorga,Municipality,Philippines
Leyte,Region VIII (Eastern Visayas),Visayas,Merida,Municipality,Philippines
Leyte,Region VIII (Eastern Visayas),Visayas,Ormoc City,Independent_component_city,Philippines
Leyte,Region VIII (Eastern Visayas),Visayas,Palo,Municipality,Philippines
Leyte,Region VIII (Eastern Visayas),Visayas,Palompon,Municipality,Philippines
Leyte,Region VIII (Eastern Visayas),Visayas,Pastrana,Municipality,Philippines
Leyte,Region VIII (Eastern Visayas),Visayas,San Isidro,Municipality,Philippines
Leyte,Region VIII (Eastern Visayas),Visayas,San Miguel,Municipality,Philippines
Leyte,Region VIII (Eastern Visayas),Visayas,Santa Fe,Municipality,Philippines
Leyte,Region VIII (Eastern Visayas),Visayas,Tabango,Municipality,Philippines
Leyte,Region VIII (Eastern Visayas),Visayas,Tabontabon,Municipality,Philippines
Leyte,Region VIII (Eastern Visayas),Visayas,Tanauan,Municipality,Philippines
Leyte,Region VIII (Eastern Visayas),Visayas,Tolosa,Municipality,Philippines
Leyte,Region VIII (Eastern Visayas),Visayas,Tunga,Municipality,Philippines
Leyte,Region VIII (Eastern Visayas),Visayas,Villaba,Municipality,Philippines
Northern Samar,Region VIII (Eastern Visayas),Visayas,Allen,Municipality,Philippines
Northern Samar,Region VIII (Eastern Visayas),Visayas,Biri,Municipality,Philippines
Northern Samar,Region VIII (Eastern Visayas),Visayas,Bobon,Municipality,Philippines
Northern Samar,Region VIII (Eastern Visayas),Visayas,Capul,Municipality,Philippines
Northern Samar,Region VIII (Eastern Visayas),Visayas,Catarman,Municipality,Philippines
Northern Samar,Region VIII (Eastern Visayas),Visayas,Catubig,Municipality,Philippines
Northern Samar,Region VIII (Eastern Visayas),Visayas,Gamay,Municipality,Philippines
Northern Samar,Region VIII (Eastern Visayas),Visayas,Laoang,Municipality,Philippines
Northern Samar,Region VIII (Eastern Visayas),Visayas,Lapinig,Municipality,Philippines
Northern Samar,Region VIII (Eastern Visayas),Visayas,Las Navas,Municipality,Philippines
Northern Samar,Region VIII (Eastern Visayas),Visayas,Lavezares,Municipality,Philippines
Northern Samar,Region VIII (Eastern Visayas),Visayas,Lope De Vega,Municipality,Philippines
Northern Samar,Region VIII (Eastern Visayas),Visayas,Mapanas,Municipality,Philippines
Northern Samar,Region VIII (Eastern Visayas),Visayas,Mondragon,Municipality,Philippines
Northern Samar,Region VIII (Eastern Visayas),Visayas,Palapag,Municipality,Philippines
Northern Samar,Region VIII (Eastern Visayas),Visayas,Pambujan,Municipality,Philippines
Northern Samar,Region VIII (Eastern Visayas),Visayas,Rosario,Municipality,Philippines
Northern Samar,Region VIII (Eastern Visayas),Visayas,San Antonio,Municipality,Philippines
Northern Samar,Region VIII (Eastern Visayas),Visayas,San Isidro,Municipality,Philippines
Northern Samar,Region VIII (Eastern Visayas),Visayas,San Jose,Municipality,Philippines
Northern Samar,Region VIII (Eastern Visayas),Visayas,San Roque,Municipality,Philippines
Northern Samar,Region VIII (Eastern Visayas),Visayas,San Vicente,Municipality,Philippines
Northern Samar,Region VIII (Eastern Visayas),Visayas,Silvino Lobos,Municipality,Philippines
Northern Samar,Region VIII (Eastern Visayas),Visayas,Victoria,Municipality,Philippines
Samar,Region VIII (Eastern Visayas),Visayas,Almagro,Municipality,Philippines
Samar,Region VIII (Eastern Visayas),Visayas,Basey,Municipality,Philippines
Samar,Region VIII (Eastern Visayas),Visayas,Calbiga,Municipality,Philippines
Samar,Region VIII (Eastern Visayas),Visayas,City of Calbayog,Component_city,Philippines
Samar,Region VIII (Eastern Visayas),Visayas,City of Catbalogan,Component_city,Philippines
Samar,Region VIII (Eastern Visayas),Visayas,Daram,Municipality,Philippines
Samar,Region VIII (Eastern Visayas),Visayas,Gandara,Municipality,Philippines
Samar,Region VIII (Eastern Visayas),Visayas,Hinabangan,Municipality,Philippines
Samar,Region VIII (Eastern Visayas),Visayas,Jiabong,Municipality,Philippines
Samar,Region VIII (Eastern Visayas),Visayas,Marabut,Municipality,Philippines
Samar,Region VIII (Eastern Visayas),Visayas,Matuguinao,Municipality,Philippines
Samar,Region VIII (Eastern Visayas),Visayas,Motiong,Municipality,Philippines
Samar,Region VIII (Eastern Visayas),Visayas,Pagsanghan,Municipality,Philippines
Samar,Region VIII (Eastern Visayas),Visayas,Paranas,Municipality,Philippines
Samar,Region VIII (Eastern Visayas),Visayas,Pinabacdao,Municipality,Philippines
Samar,Region VIII (Eastern Visayas),Visayas,San Jorge,Municipality,Philippines
